Timestamp,Austin_V1LPM_Magnitude,Austin_V1LPM_Angle,HARRIS_V1LPM_Magnitude,HARRIS_V1LPM_Angle,McDonald 1P_V1LPM_Magnitude,McDonald 1P_V1LPM_Angle,UT 3 phase_VALPM_Magnitude,UT 3 phase_VALPM_Angle,UT Pan Am_V1LPM_Magnitude,UT Pan Am_V1LPM_Angle,WACO_V1YPM_Magnitude,WACO_V1YPM_Angle,Z_UT_3378_AO[079]_Value,Z_UT_3378_AO[085]_Value,Z_UT_3378_AO[087]_Value,Z_UT_3378_AO[090]_Value,Z_UT_3378_AO[091]_Value,Z_UT_3378_AO[092]_Value
2012/01/03 01:00:12.333,78836.375,73.6424,66912.1953,-15.6049,41.2333,32.6415,118.4364,73.6624,80257.8203,-174.385,41279.8555,135.0404,60.0109,60.0109,60.0097,60.0109,60.011,60.011
2012/01/03 01:00:12.367,78815.8594,73.7716,66911.4219,-15.4794,41.2344,32.7616,118.4256,73.7908,80257.9219,-174.2572,41273.5469,135.1663,60.0109,60.0109,60.0101,60.0108,60.0108,60.011
2012/01/03 01:00:12.400,78813.8984,73.9006,66910.0625,-15.3536,41.2417,32.9065,118.4236,73.9199,80265.1094,-174.1315,41260.9922,135.3012,60.0108,60.0107,60.0104,60.0108,60.0107,60.011
2012/01/03 01:00:12.433,78834.0078,74.0243,66910.2656,-15.2254,41.2403,33.0671,118.4334,74.0452,80265.6328,-174.0095,41258.3555,135.4315,60.0107,60.0107,60.0108,60.0107,60.0106,60.011
2012/01/03 01:00:12.467,78835.8125,74.1448,66912.0469,-15.0966,41.2468,33.2207,118.4247,74.1659,80257.5625,-173.8874,41265.6758,135.5663,60.0106,60.0106,60.0117,60.0106,60.0105,60.011
2012/01/03 01:00:12.500,78825.7266,74.266,66914.2422,-14.9701,41.2461,33.3583,118.4118,74.2869,80258.1094,-173.7605,41276.3438,135.6875,60.0104,60.0106,60.0122,60.0104,60.0104,60.011
2012/01/03 01:00:12.533,78836.5391,74.3966,66917.2578,-14.8439,41.2457,33.496,118.429,74.4172,80269.75,-173.6266,41284.0938,135.8221,60.0104,60.0106,60.0122,60.0105,60.0104,60.011
2012/01/03 01:00:12.567,78848.8984,74.5282,66918.5078,-14.7166,41.2468,33.6248,118.4478,74.5497,80272.6484,-173.5011,41288.8906,135.9613,60.0104,60.0106,60.0119,60.0105,60.0104,60.011
2012/01/03 01:00:12.600,78843.9063,74.6512,66917.6797,-14.5898,41.2493,33.7677,118.4459,74.6736,80269.9844,-173.3833,41284.1641,136.0962,60.0104,60.0106,60.0115,60.0104,60.0104,60.011
2012/01/03 01:00:12.633,78839.5625,74.7768,66916.8672,-14.461,41.2547,33.9159,118.439,74.7985,80269.0234,-173.257,41282.6914,136.2175,60.0105,60.0106,60.0115,60.0105,60.0105,60.011
2012/01/03 01:00:12.667,78843.3828,74.9079,66919.0469,-14.3311,41.2539,34.0623,118.4432,74.9297,80267.9844,-173.127,41281.4063,136.3389,60.0107,60.0106,60.0117,60.0108,60.0106,60.011
2012/01/03 01:00:12.700,78848.6406,75.042,66921.6797,-14.2011,41.2559,34.1911,118.4519,75.0644,80266.7734,-172.9973,41286.9414,136.469,60.0108,60.0107,60.0115,60.0109,60.0106,60.011
2012/01/03 01:00:12.733,78850.3516,75.1751,66921.2891,-14.0721,41.2619,34.3163,118.4544,75.1967,80259.1406,-172.8772,41286.2188,136.5994,60.0108,60.0108,60.0114,60.0108,60.0105,60.011
2012/01/03 01:00:12.767,78846.1172,75.3041,66917.6172,-13.9455,41.2643,34.445,118.4481,75.3244,80250.7891,-172.7655,41285.5156,136.7207,60.0109,60.0108,60.0111,60.0109,60.0104,60.01
2012/01/03 01:00:12.800,78839.2656,75.4302,66913.25,-13.8202,41.2657,34.5825,118.4409,75.4504,80242.9063,-172.6554,41275.1875,136.838,60.0109,60.0107,60.011,60.0109,60.01,60.01
2012/01/03 01:00:12.833,78832.8828,75.558,66910.0625,-13.6923,41.2648,34.7149,118.4349,75.5802,80248.6563,-172.5291,41268.5977,136.9687,60.0108,60.0107,60.0109,60.0108,60.0099,60.01
2012/01/03 01:00:12.867,78822.2031,75.69,66911.1406,-13.5622,41.2715,34.8399,118.4244,75.7107,80270.75,-172.368,41268.4609,137.0902,60.0108,60.0107,60.0108,60.0107,60.0099,60.01
2012/01/03 01:00:12.900,78812.2109,75.8195,66913.8594,-13.4331,41.2733,34.9545,118.4115,75.8391,80285.2813,-172.2032,41278.5859,137.2245,60.0107,60.0107,60.0108,60.0106,60.011,60.01
2012/01/03 01:00:12.933,78822.1172,75.9383,66916.0156,-13.3067,41.2703,35.0816,118.4168,75.9594,80279.2813,-172.0698,41282.4688,137.3592,60.0106,60.0107,60.0107,60.0105,60.0116,60.011
2012/01/03 01:00:12.967,78840.5469,76.0593,66919.0078,-13.1776,41.2729,35.2191,118.4382,76.0823,80271.4219,-171.9551,41289.6719,137.4892,60.0106,60.0107,60.0107,60.0106,60.0116,60.011
2012/01/03 01:00:13.000,78846.9219,76.1962,66922.3906,-13.0425,41.2708,35.3692,118.4518,76.2207,80264.2891,-171.8413,41293.707,137.6148,60.0107,60.0108,60.0108,60.0106,60.0113,60.011
2012/01/03 01:00:13.033,78845.9531,76.336,66923.9297,-12.9093,41.2728,35.5155,118.4542,76.3598,80255.7109,-171.7296,41301.6406,137.7536,60.0108,60.0109,60.0114,60.0108,60.0101,60.011
2012/01/03 01:00:13.067,78847.3281,76.4687,66924.1172,-12.7803,41.2723,35.6567,118.454,76.4903,80258.25,-171.6059,41299.9531,137.8886,60.0109,60.0109,60.0118,60.011,60.0097,60.011
2012/01/03 01:00:13.100,78849.5469,76.594,66923.1953,-12.6549,41.2661,35.7646,118.4535,76.6157,80270.1563,-171.4632,41298.1563,138.0147,60.011,60.0109,60.0118,60.011,60.0098,60.011
2012/01/03 01:00:13.133,78847.7422,76.7197,66921.1172,-12.5301,41.2628,35.8778,118.449,76.7409,80282.4219,-171.3127,41292.793,138.1275,60.011,60.0108,60.0112,60.0109,60.0106,60.011
2012/01/03 01:00:13.167,78843.3438,76.8458,66917.6406,-12.4046,41.2624,35.996,118.4404,76.8657,80295.3203,-171.1626,41287.9609,138.2494,60.0107,60.0106,60.0105,60.0106,60.0116,60.01
2012/01/03 01:00:13.200,78840.1484,76.9718,66916.3125,-12.2785,41.2702,36.1298,118.4391,76.9923,80298.625,-171.0209,41283.3125,138.3712,60.0105,60.0105,60.0103,60.0106,60.0121,60.01
2012/01/03 01:00:13.233,78836.2813,77.1004,66916.8672,-12.1497,41.2664,36.2518,118.4368,77.1215,80294.1016,-170.8917,41285.707,138.5015,60.0105,60.0105,60.01,60.0106,60.0121,60.01
2012/01/03 01:00:13.267,78830.75,77.2271,66915.6563,-12.023,41.2647,36.3561,118.4303,77.2476,80288.0938,-170.767,41281.8555,138.6324,60.0105,60.0105,60.0098,60.0105,60.0117,60.01
2012/01/03 01:00:13.300,78835.6094,77.349,66914.3047,-11.8996,41.2696,36.4617,118.4343,77.3693,80280.1797,-170.648,41277.793,138.7543,60.0105,60.0105,60.0099,60.0105,60.011,60.01
2012/01/03 01:00:13.333,78844.7422,77.4679,66915.6172,-11.7759,41.2772,36.6042,118.4423,77.4899,80267.0234,-170.5311,41280.3789,138.8756,60.0104,60.0105,60.0103,60.0104,60.0104,60.01
2012/01/03 01:00:13.367,78845.6563,77.5933,66917.9922,-11.6496,41.298,36.7492,118.4469,77.616,80259.9922,-170.4188,41286.6055,139.0011,60.0104,60.0105,60.0104,60.0103,60.01,60.01
2012/01/03 01:00:13.400,78830.2656,77.7297,66919.5938,-11.5193,41.3098,36.8877,118.4389,77.7497,80265.3359,-170.2963,41293.4922,139.1355,60.0104,60.0105,60.0108,60.0103,60.0099,60.011
2012/01/03 01:00:13.433,78814.3047,77.8624,66919.0078,-11.3897,41.3099,37.0147,118.4229,77.8801,80276.5781,-170.1548,41290.6836,139.2664,60.0105,60.0105,60.0112,60.0105,60.01,60.011
2012/01/03 01:00:13.467,78814.8906,77.9825,66918.1797,-11.2632,41.3029,37.1495,118.4112,78.0022,80285.2969,-170.0042,41291.0703,139.3925,60.0105,60.0106,60.0115,60.0104,60.0106,60.011
2012/01/03 01:00:13.500,78822.0469,78.1015,66916.4688,-11.1382,41.3054,37.2905,118.4101,78.1245,80288.3594,-169.8598,41285.207,139.5193,60.0105,60.0106,60.0114,60.0104,60.0113,60.011
2012/01/03 01:00:13.533,78829.3125,78.2241,66910.5859,-11.0206,41.3089,37.4226,118.421,78.247,80293.2344,-169.7258,41272.5625,139.6379,60.0104,60.0106,60.0113,60.0105,60.0117,60.011
2012/01/03 01:00:13.567,78831.4609,78.3459,66906.2734,-10.9059,41.308,37.5357,118.4271,78.3666,80299.3594,-169.5996,41266.5508,139.7558,60.0102,60.0103,60.011,60.0103,60.0117,60.01
2012/01/03 01:00:13.600,78828.7344,78.4663,66906.25,-10.785,41.3016,37.6387,118.4209,78.4871,80298.4375,-169.4762,41267.7148,139.8819,60.0101,60.0101,60.0106,60.0101,60.0112,60.01
2012/01/03 01:00:13.633,78826.0391,78.5867,66906.5156,-10.6598,41.2973,37.7557,118.4161,78.6083,80291.5547,-169.3472,41269.0781,140.0081,60.0101,60.0101,60.01,60.0101,60.0108,60.01
2012/01/03 01:00:13.667,78826.6016,78.7088,66905.7266,-10.5353,41.296,37.8778,118.4205,78.7304,80281.4688,-169.2273,41270.0625,140.1253,60.0101,60.0101,60.0098,60.0102,60.0105,60.01
2012/01/03 01:00:13.700,78829.9766,78.8303,66906.8281,-10.4133,41.2954,38.0316,118.4226,78.852,80278.2578,-169.1212,41274.7344,140.2465,60.0101,60.0102,60.0098,60.0101,60.0103,60.01
2012/01/03 01:00:13.733,78833.1719,78.9528,66908.8594,-10.2908,41.295,38.1854,118.4227,78.9754,80284.2656,-169.0119,41283.1211,140.3718,60.0101,60.0103,60.0108,60.0102,60.0098,60.01
2012/01/03 01:00:13.767,78833.9219,79.0793,66910.7813,-10.1637,41.29,38.3204,118.4254,79.102,80293.6875,-168.8914,41285.8828,140.5068,60.0102,60.0103,60.0114,60.0102,60.0097,60.01
2012/01/03 01:00:13.800,78834.6328,79.2083,66914.3594,-10.0331,41.2896,38.4424,118.4329,79.2292,80302.3047,-168.7668,41291.7773,140.6369,60.0103,60.0104,60.0114,60.0103,60.0097,60.011
2012/01/03 01:00:13.833,78831.3828,79.3381,66918.4063,-9.9026,41.2836,38.5546,118.4345,79.3582,80306.1719,-168.6464,41294.9844,140.7718,60.0105,60.0105,60.0112,60.0105,60.0097,60.011
2012/01/03 01:00:13.867,78827.1484,79.4643,66918.7344,-9.7789,41.2822,38.6946,118.4283,79.4852,80305.7109,-168.5349,41291.3203,140.8987,60.0106,60.0106,60.0108,60.0105,60.0098,60.011
2012/01/03 01:00:13.900,78824.8906,79.5891,66917.2734,-9.6577,41.2838,38.8395,118.4188,79.6099,80302.7813,-168.433,41287.8555,141.0257,60.0106,60.0106,60.0108,60.0105,60.0098,60.011
2012/01/03 01:00:13.933,78822.4063,79.7113,66917.9844,-9.534,41.2857,38.9844,118.4182,79.7309,80309.4141,-168.3277,41294.5977,141.1557,60.0105,60.0105,60.0111,60.0104,60.0094,60.011
2012/01/03 01:00:13.967,78822.9219,79.8319,66921.0234,-9.4075,41.2827,39.1105,118.4258,79.8509,80319.7656,-168.2047,41298.6875,141.2906,60.0104,60.0104,60.0113,60.0103,60.0094,60.011
2012/01/03 01:00:14.000,78833.4766,79.9583,66922.1641,-9.2782,41.2835,39.2326,118.4336,79.9766,80315.4141,-168.0827,41299.4297,141.4215,60.0103,60.0104,60.0113,60.0103,60.0094,60.011
2012/01/03 01:00:14.033,78842.6875,80.0921,66919.4844,-9.1485,41.2903,39.3645,118.436,80.1102,80303.5547,-167.978,41293.957,141.5535,60.0104,60.0105,60.0111,60.0104,60.0092,60.011
2012/01/03 01:00:14.067,78841.4844,80.2248,66915.4844,-9.0204,41.2873,39.4996,118.4377,80.2451,80298.5078,-167.8752,41280.7617,141.6686,60.0106,60.0107,60.0108,60.0106,60.0092,60.011
2012/01/03 01:00:14.100,78838.0391,80.3521,66913.5078,-8.8941,41.2858,39.6168,118.4356,80.3735,80298.2188,-167.7628,41271.3359,141.7878,60.0107,60.0107,60.0105,60.0108,60.0094,60.011
2012/01/03 01:00:14.133,78836.9766,80.4763,66911.0625,-8.7678,41.285,39.725,118.4271,80.4977,80302.7188,-167.6432,41269.293,141.9149,60.0107,60.0107,60.0103,60.0108,60.0094,60.01
2012/01/03 01:00:14.167,78831.4688,80.5991,66907.375,-8.6429,41.2791,39.8145,118.4184,80.6206,80306.2188,-167.5196,41264.6367,142.047,60.0107,60.0106,60.0099,60.0107,60.0094,60.01
2012/01/03 01:00:14.200,78828.2188,80.7266,66908.9844,-8.5183,41.2797,39.9049,118.4236,80.7493,80305.9453,-167.3935,41268.625,142.164,60.0105,60.0105,60.009,60.0106,60.0099,60.01
2012/01/03 01:00:14.233,78829.3281,80.8567,66913.0391,-8.3911,41.2852,40.0229,118.4323,80.8796,80304.625,-167.2647,41279.2031,142.2799,60.0105,60.0105,60.0087,60.0106,60.0103,60.01
2012/01/03 01:00:14.267,78830.4688,80.9833,66913.5625,-8.2631,41.2834,40.158,118.4353,81.0059,80310.1406,-167.1262,41280.7383,142.402,60.0105,60.0105,60.0089,60.0105,60.0105,60.01
2012/01/03 01:00:14.300,78835.4297,81.1087,66911.8125,-8.136,41.2758,40.2834,118.4335,81.1306,80310.1641,-166.986,41273.2617,142.5302,60.0105,60.0105,60.0093,60.0105,60.0109,60.01
2012/01/03 01:00:14.333,78838.4141,81.2323,66911.8672,-8.0106,41.2795,40.3875,118.4304,81.2538,80301.1484,-166.8566,41276.043,142.6612,60.0105,60.0105,60.0096,60.0105,60.011,60.01
2012/01/03 01:00:14.367,78839.1875,81.3592,66913.4219,-7.8832,41.2867,40.4875,118.4359,81.3807,80291.0,-166.7328,41282.6875,142.7959,60.0105,60.0106,60.0096,60.0105,60.011,60.011
2012/01/03 01:00:14.400,78840.7969,81.4884,66915.0156,-7.7563,41.2797,40.613,118.4397,81.5101,80285.6484,-166.6032,41292.3164,142.9256,60.0105,60.0106,60.0098,60.0105,60.011,60.011
2012/01/03 01:00:14.433,78831.1094,81.6166,66915.7266,-7.631,41.2788,40.7482,118.4292,81.6381,80297.8047,-166.4549,41292.0938,143.0526,60.0106,60.0105,60.0098,60.0105,60.0111,60.011
2012/01/03 01:00:14.467,78797.8828,81.7432,66914.7344,-7.5057,41.2816,40.8792,118.3956,81.7627,80314.3203,-166.2919,41288.4063,143.1758,60.0106,60.0105,60.01,60.0104,60.0113,60.011
2012/01/03 01:00:14.500,78791.5391,81.8696,66914.1719,-7.3781,41.2817,41.0053,118.3907,81.8877,80313.3672,-166.1453,41287.6445,143.294,60.0106,60.0105,60.0107,60.0105,60.0118,60.011
2012/01/03 01:00:14.533,78823.0781,81.998,66912.7891,-7.2502,41.2789,41.1267,118.4231,82.0174,80303.3203,-166.0194,41281.6016,143.4224,60.0107,60.0105,60.0107,60.0106,60.0118,60.01
2012/01/03 01:00:14.567,78842.7422,82.1208,66911.2188,-7.1272,41.2737,41.2344,118.441,82.1421,80298.8438,-165.8947,41274.8086,143.5419,60.0106,60.0105,60.0106,60.0105,60.0117,60.01
2012/01/03 01:00:14.600,78840.3828,82.2419,66910.2031,-7.0039,41.2782,41.3474,118.4364,82.2638,80294.9688,-165.7606,41274.5938,143.6601,60.0105,60.0104,60.0101,60.0104,60.0113,60.01
2012/01/03 01:00:14.633,78830.125,82.3674,66909.9375,-6.8761,41.2786,41.4825,118.426,82.388,80285.0391,-165.629,41272.8359,143.7923,60.0104,60.0105,60.0101,60.0105,60.0109,60.01
2012/01/03 01:00:14.667,78828.3828,82.4996,66910.9297,-6.743,41.2819,41.6314,118.4265,82.5204,80280.6484,-165.5008,41273.9961,143.9194,60.0105,60.0106,60.0103,60.0107,60.0107,60.01
2012/01/03 01:00:14.700,78833.4609,82.6369,66911.875,-6.6096,41.2766,41.7571,118.4318,82.6584,80288.9453,-165.3614,41278.0469,144.0413,60.0106,60.0107,60.0104,60.0107,60.0109,60.01
2012/01/03 01:00:14.733,78838.1172,82.7727,66911.7734,-6.4772,41.2754,41.8695,118.435,82.7948,80294.9609,-165.2188,41277.9609,144.1824,60.0109,60.0109,60.0105,60.011,60.0113,60.011
2012/01/03 01:00:14.767,78835.5703,82.9008,66907.0469,-6.3489,41.2773,41.9867,118.4317,82.9227,80293.8203,-165.0833,41257.9063,144.319,60.011,60.011,60.0105,60.0111,60.0113,60.011
2012/01/03 01:00:14.800,78831.5625,83.0219,66904.2031,-6.2238,41.2788,42.1219,118.4289,83.0436,80294.0938,-164.9485,41251.3984,144.4298,60.011,60.0109,60.0104,60.011,60.0114,60.011
2012/01/03 01:00:14.833,78832.625,83.1549,66908.6641,-6.0909,41.2867,42.2664,118.4318,83.176,80289.0234,-164.8124,41266.3438,144.5539,60.011,60.0109,60.0104,60.011,60.0115,60.011
2012/01/03 01:00:14.867,78831.1016,83.2971,66912.6484,-5.9541,41.2821,42.4011,118.4271,83.3175,80282.1641,-164.6884,41273.5469,144.6935,60.011,60.0109,60.0108,60.011,60.0113,60.011
2012/01/03 01:00:14.900,78828.1484,83.4313,66910.2734,-5.8225,41.275,42.5222,118.4225,83.4523,80283.2266,-164.5618,41267.1289,144.8273,60.011,60.0109,60.0109,60.0109,60.011,60.011
2012/01/03 01:00:14.933,78832.0156,83.5556,66906.7656,-5.6971,41.278,42.6393,118.4297,83.5776,80289.2891,-164.4273,41263.5664,144.9559,60.0109,60.0109,60.0109,60.0109,60.011,60.011
2012/01/03 01:00:14.967,78831.7734,83.6774,66907.8516,-5.5731,41.2777,42.7608,118.4293,83.6975,80295.0078,-164.2964,41270.3359,145.0866,60.0109,60.0108,60.0106,60.0109,60.0109,60.011
2012/01/03 01:00:15.000,78822.5547,83.796,66912.8203,-5.4488,41.2805,42.8959,118.4204,83.8136,80296.5313,-164.1738,41277.3242,145.2172,60.0106,60.0106,60.0104,60.0107,60.0106,60.011
2012/01/03 01:00:15.033,78822.875,83.9163,66914.8594,-5.3229,41.2864,43.0446,118.4223,83.9353,80292.0703,-164.0541,41280.7578,145.3442,60.0102,60.0104,60.0105,60.0104,60.0106,60.011
2012/01/03 01:00:15.067,78832.5625,84.0461,66912.0156,-5.1946,41.2897,43.1796,118.4302,84.0674,80283.7734,-163.9385,41278.0313,145.4728,60.0102,60.0104,60.0109,60.0104,60.0104,60.011
2012/01/03 01:00:15.100,78836.7578,84.1761,66908.9297,-5.0697,41.2841,43.2828,118.4308,84.198,80268.1563,-163.8316,41276.9063,145.5874,60.0103,60.0104,60.0109,60.0104,60.0099,60.011
2012/01/03 01:00:15.133,78836.3828,84.2979,66907.5156,-4.9506,41.2819,43.3906,118.4306,84.3198,80258.7656,-163.7301,41273.3711,145.7072,60.0103,60.0104,60.0107,60.0103,60.0095,60.01
2012/01/03 01:00:15.167,78837.1172,84.4189,66908.2266,-4.8298,41.2859,43.5167,118.4337,84.4412,80265.0859,-163.6087,41275.1563,145.8165,60.0103,60.0103,60.0104,60.0104,60.0094,60.01
2012/01/03 01:00:15.200,78839.9219,84.546,66907.7266,-4.7033,41.2802,43.6559,118.4324,84.5689,80284.8516,-163.4563,41279.5469,145.9434,60.0105,60.0103,60.0103,60.0105,60.0096,60.01
2012/01/03 01:00:15.233,78835.875,84.6771,66905.1797,-4.5728,41.2652,43.7813,118.4262,84.6994,80298.2266,-163.3012,41272.6797,146.0826,60.0105,60.0103,60.0102,60.0105,60.0105,60.01
2012/01/03 01:00:15.267,78819.6875,84.8064,66901.6094,-4.4432,41.2636,43.8892,118.4169,84.8266,80292.6328,-163.1693,41258.4492,146.2147,60.0105,60.0105,60.0101,60.0105,60.0112,60.01
2012/01/03 01:00:15.300,78816.1016,84.9245,66900.2031,-4.3209,41.2592,43.9746,118.4147,84.9445,80274.7422,-163.0642,41255.8555,146.3346,60.0105,60.0105,60.01,60.0104,60.0112,60.01
2012/01/03 01:00:15.333,78824.9922,85.0411,66901.25,-4.2008,41.2386,44.0731,118.4193,85.0631,80260.1719,-162.9676,41262.3164,146.4474,60.0104,60.0105,60.0093,60.0104,60.0107,60.01
2012/01/03 01:00:15.367,78830.8906,85.1666,66901.5938,-4.0772,41.2243,44.1988,118.4211,85.1887,80251.7109,-162.8613,41261.375,146.5761,60.0104,60.0104,60.0091,60.0104,60.0095,60.011
2012/01/03 01:00:15.400,78834.4453,85.297,66900.5156,-3.9514,41.2263,44.3294,118.4226,85.3174,80255.8984,-162.74,41258.125,146.7102,60.0104,60.0103,60.0091,60.0104,60.0092,60.011
2012/01/03 01:00:15.433,78827.6406,85.4219,66899.2891,-3.8266,41.2254,44.4464,118.4137,85.4417,80270.0547,-162.5986,41260.1133,146.8336,60.0103,60.0103,60.0095,60.0102,60.0092,60.01
2012/01/03 01:00:15.467,78811.6563,85.5417,66897.1172,-3.7033,41.2344,44.559,118.3937,85.5621,80281.2969,-162.4536,41259.7969,146.9623,60.0103,60.0103,60.0098,60.0101,60.0102,60.011
2012/01/03 01:00:15.500,78808.7891,85.6698,66896.6328,-3.5781,41.2371,44.6805,118.396,85.691,80285.7734,-162.3222,41259.6836,147.091,60.0105,60.0104,60.0101,60.0103,60.0109,60.011
2012/01/03 01:00:15.533,78809.8828,85.8001,66897.7344,-3.4533,41.2302,44.8155,118.4114,85.8203,80286.1484,-162.2047,41258.4141,147.2109,60.0106,60.0104,60.0103,60.0105,60.011,60.011
2012/01/03 01:00:15.567,78797.8594,85.9245,66897.6406,-3.3301,41.2332,44.964,118.4079,85.9426,80290.7891,-162.0897,41254.8516,147.3362,60.0105,60.0103,60.0105,60.0105,60.0108,60.01
2012/01/03 01:00:15.600,78796.0391,86.0473,66898.875,-3.2054,41.2333,45.099,118.4019,86.0663,80294.1484,-161.969,41257.8086,147.4596,60.0104,60.0103,60.011,60.0105,60.0103,60.01
2012/01/03 01:00:15.633,78817.0703,86.1703,66902.0078,-3.0797,41.2367,45.2115,118.4171,86.192,80288.1719,-161.8558,41264.8203,147.5863,60.0104,60.0104,60.011,60.0106,60.0099,60.01
2012/01/03 01:00:15.667,78832.2344,86.2908,66904.1328,-2.9579,41.2436,45.3284,118.4274,86.3134,80283.0625,-161.7501,41272.0352,147.713,60.0103,60.0103,60.0109,60.0104,60.0096,60.01
2012/01/03 01:00:15.700,78833.1094,86.4135,66904.2969,-2.8365,41.2443,45.4724,118.4298,86.4357,80285.2578,-161.6384,41273.1406,147.8417,60.0102,60.0103,60.011,60.0103,60.0094,60.011
2012/01/03 01:00:15.733,78834.0703,86.5374,66907.4844,-2.7131,41.2551,45.6297,118.4343,86.5588,80291.8594,-161.521,41270.5742,147.967,60.0102,60.0103,60.011,60.0103,60.0095,60.011
2012/01/03 01:00:15.767,78838.1875,86.6592,66912.7109,-2.5895,41.2597,45.778,118.4383,86.6795,80296.5313,-161.4009,41268.1992,148.0923,60.0102,60.0103,60.0114,60.0102,60.0095,60.011
2012/01/03 01:00:15.800,78840.6953,86.7784,66916.3516,-2.4662,41.2578,45.9085,118.4386,86.7993,80304.1172,-161.2741,41276.2227,148.2189,60.0101,60.0103,60.0115,60.0101,60.0097,60.011
2012/01/03 01:00:15.833,78836.6875,86.8946,66916.2891,-2.3448,41.2595,46.0434,118.4359,86.9169,80306.4531,-161.1447,41279.6367,148.3563,60.0101,60.0102,60.0118,60.0101,60.0101,60.011
2012/01/03 01:00:15.867,78825.7109,87.0147,66913.7969,-2.2239,41.2517,46.1831,118.4222,87.0373,80302.0234,-161.0295,41269.1914,148.4891,60.01,60.0102,60.0119,60.01,60.0101,60.011
2012/01/03 01:00:15.900,78820.6719,87.1365,66911.5703,-2.105,41.2246,46.3144,118.4136,87.1578,80298.5234,-160.9211,41263.7344,148.6111,60.01,60.0102,60.0113,60.0099,60.01,60.011
2012/01/03 01:00:15.933,78828.7578,87.2578,66910.8281,-1.9855,41.2075,46.4501,118.4246,87.2773,80294.7813,-160.8056,41260.8438,148.7277,60.01,60.0101,60.0111,60.0099,60.0099,60.011
2012/01/03 01:00:15.967,78836.6406,87.377,66911.9688,-1.8658,41.233,46.5978,118.439,87.3956,80285.0313,-160.6989,41264.4063,148.8422,60.01,60.01,60.0116,60.0099,60.0095,60.01
2012/01/03 01:00:16.000,78837.6563,87.4972,66911.7734,-1.7447,41.2586,46.7362,118.44,87.5166,80270.8125,-160.6059,41261.8516,148.9588,60.0101,60.01,60.0116,60.0099,60.0091,60.01
2012/01/03 01:00:16.033,78835.5078,87.6179,66911.0625,-1.6236,41.2644,46.8485,118.4332,87.6384,80264.3906,-160.5018,41261.043,149.0842,60.0101,60.01,60.0111,60.0101,60.0089,60.01
2012/01/03 01:00:16.067,78824.4141,87.7389,66910.6953,-1.5018,41.2674,46.9743,118.4224,87.7598,80274.1641,-160.3769,41260.4336,149.2096,60.01,60.01,60.011,60.0102,60.0091,60.01
2012/01/03 01:00:16.100,78819.4297,87.8667,66913.4531,-1.3762,41.2675,47.1048,118.4248,87.8878,80290.5,-160.2388,41268.625,149.3273,60.0101,60.0101,60.011,60.0102,60.0093,60.01
2012/01/03 01:00:16.133,78834.5,87.9922,66919.7813,-1.249,41.2681,47.2442,118.4392,88.0139,80303.1484,-160.0978,41282.5547,149.4568,60.0102,60.0102,60.0109,60.0103,60.0102,60.01
2012/01/03 01:00:16.167,78847.3594,88.117,66922.2578,-1.1203,41.2653,47.3704,118.446,88.1401,80310.5234,-159.9553,41292.0547,149.5972,60.0103,60.0104,60.0107,60.0103,60.0112,60.011
2012/01/03 01:00:16.200,78845.5234,88.2469,66919.5703,-0.9948,41.2688,47.4872,118.443,88.2697,80313.0469,-159.8216,41288.3008,149.7193,60.0105,60.0105,60.0107,60.0105,60.0115,60.01
2012/01/03 01:00:16.233,78839.0,88.3727,66920.8516,-0.8745,41.2729,47.613,118.44,88.3943,80306.5625,-159.7045,41293.293,149.8336,60.0106,60.0105,60.0107,60.0105,60.0115,60.01
2012/01/03 01:00:16.267,78836.3125,88.4968,66925.7734,-0.7504,41.271,47.7481,118.4398,88.5178,80302.0156,-159.5941,41296.1523,149.9534,60.0105,60.0105,60.0107,60.0105,60.0109,60.01
2012/01/03 01:00:16.300,78840.4375,88.6231,66927.2813,-0.6224,41.2659,47.879,118.447,88.6441,80302.5938,-159.4785,41296.9102,150.0787,60.0105,60.0105,60.0106,60.0105,60.0102,60.01
2012/01/03 01:00:16.333,78844.0859,88.7479,66927.0,-0.4951,41.264,48.0052,118.454,88.7694,80295.0781,-159.364,41297.8672,150.2039,60.0105,60.0105,60.0106,60.0105,60.0096,60.01
2012/01/03 01:00:16.367,78844.6328,88.8713,66926.8125,-0.3713,41.2617,48.1135,118.4519,88.8932,80280.5859,-159.2598,41295.043,150.326,60.0104,60.0104,60.0106,60.0104,60.0094,60.01
2012/01/03 01:00:16.400,78842.0859,88.9958,66924.0703,-0.2514,41.2626,48.217,118.4463,89.0179,80277.6328,-159.1514,41294.668,150.4426,60.0104,60.0104,60.0102,60.0103,60.0092,60.01
2012/01/03 01:00:16.433,78830.2734,89.1159,66920.6641,-0.1332,41.264,48.3295,118.4263,89.138,80281.1953,-159.0304,41292.2109,150.5647,60.0104,60.0103,60.0096,60.0103,60.0094,60.01
2012/01/03 01:00:16.467,78818.25,89.2346,66920.7813,-0.0114,41.2694,48.4552,118.4089,89.2562,80288.9844,-158.8998,41300.1641,150.6876,60.0102,60.0102,60.0095,60.0101,60.0096,60.01
2012/01/03 01:00:16.500,78823.3906,89.358,66921.0938,0.1157,41.2693,48.5993,118.4204,89.3791,80296.8828,-158.7625,41295.8516,150.8152,60.0102,60.0102,60.0097,60.0101,60.01,60.01
