Timestamp,Austin_V1LPM_Magnitude,Austin_V1LPM_Angle,HARRIS_V1LPM_Magnitude,HARRIS_V1LPM_Angle,McDonald 1P_V1LPM_Magnitude,McDonald 1P_V1LPM_Angle,UT 3 phase_VALPM_Magnitude,UT 3 phase_VALPM_Angle,UT Pan Am_V1LPM_Magnitude,UT Pan Am_V1LPM_Angle,WACO_V1YPM_Magnitude,WACO_V1YPM_Angle,Z_UT_3378_AO[079]_Value,Z_UT_3378_AO[085]_Value,Z_UT_3378_AO[087]_Value,Z_UT_3378_AO[090]_Value,Z_UT_3378_AO[091]_Value,Z_UT_3378_AO[092]_Value
2012/01/03 01:00:08.300,78800.4219,57.714,66907.8594,-31.5223,41.2035,16.8316,118.417,57.7332,80229.1094,169.7162,41259.4141,119.1985,60.012,60.012,60.0121,60.012,60.012,60.012
2012/01/03 01:00:08.333,78800.5781,57.8518,66908.8047,-31.3807,41.1968,16.9543,118.4145,57.872,80221.6797,169.8349,41266.4844,119.346,60.0119,60.012,60.012,60.0119,60.012,60.012
2012/01/03 01:00:08.367,78803.4063,57.9936,66913.4844,-31.2364,41.2058,17.1037,118.4186,58.0161,80219.5938,169.9568,41265.8672,119.4997,60.0119,60.012,60.0119,60.0119,60.0115,60.012
2012/01/03 01:00:08.400,78811.0313,58.1422,66916.5547,-31.0887,41.2177,17.2652,118.4267,58.1641,80228.4375,170.1055,41271.7813,119.6558,60.0119,60.012,60.0119,60.0119,60.0113,60.012
2012/01/03 01:00:08.433,78810.0391,58.2894,66916.0234,-30.9451,41.2213,17.4304,118.4239,58.3084,80239.6641,170.2688,41275.7344,119.8064,60.0119,60.012,60.0121,60.0119,60.0114,60.013
2012/01/03 01:00:08.467,78806.3906,58.4298,66914.8125,-30.8054,41.2139,17.5671,118.4178,58.4487,80236.7578,170.4144,41275.3945,119.9459,60.0119,60.0119,60.0123,60.0119,60.0116,60.013
2012/01/03 01:00:08.500,78805.4375,58.567,66914.4141,-30.6651,41.2083,17.6898,118.4059,58.5863,80229.0938,170.5403,41273.0039,120.0799,60.0119,60.0119,60.0123,60.0119,60.0117,60.012
2012/01/03 01:00:08.533,78805.4375,58.7048,66913.2656,-30.5253,41.2128,17.8349,118.395,58.7249,80226.2813,170.665,41269.1914,120.2226,60.0118,60.0118,60.0122,60.0117,60.0117,60.012
2012/01/03 01:00:08.567,78817.7031,58.8428,66910.0625,-30.3879,41.2147,17.988,118.4107,58.8649,80237.0547,170.8083,41267.2695,120.3566,60.0116,60.0117,60.012,60.0116,60.0116,60.012
2012/01/03 01:00:08.600,78833.8516,58.9838,66910.2734,-30.2482,41.2155,18.135,118.4368,59.0064,80250.3359,170.9721,41263.2539,120.4852,60.0115,60.0116,60.012,60.0117,60.0116,60.011
2012/01/03 01:00:08.633,78836.6406,59.1268,66910.9063,-30.1057,41.2151,18.2759,118.4401,59.1474,80254.8281,171.1276,41261.7773,120.6193,60.0116,60.0117,60.0121,60.0117,60.0118,60.011
2012/01/03 01:00:08.667,78817.5781,59.2678,66908.5547,-29.9659,41.2062,18.4209,118.4193,59.2864,80250.5313,171.2574,41260.5234,120.7534,60.0117,60.0117,60.0122,60.0118,60.012,60.011
2012/01/03 01:00:08.700,78804.5391,59.4115,66907.9609,-29.8255,41.2107,18.5598,118.4101,59.4298,80243.4297,171.3727,41257.918,120.8962,60.0118,60.0117,60.0121,60.0119,60.0119,60.011
2012/01/03 01:00:08.733,78817.7031,59.5502,66908.8984,-29.6855,41.2168,18.7047,118.423,59.5717,80246.0156,171.5037,41261.8516,121.0412,60.0118,60.0117,60.0119,60.0118,60.0116,60.011
2012/01/03 01:00:08.767,78832.3359,59.6847,66908.4688,-29.5464,41.2204,18.8577,118.4328,59.7081,80253.0078,171.6448,41266.0508,121.1861,60.0117,60.0117,60.0119,60.0117,60.0112,60.012
2012/01/03 01:00:08.800,78833.2422,59.8184,66908.3828,-29.4079,41.2184,19.0067,118.4311,59.8406,80261.6406,171.7874,41270.5117,121.3311,60.0115,60.0116,60.0121,60.0115,60.0112,60.012
2012/01/03 01:00:08.833,78831.5313,59.959,66910.25,-29.2674,41.2196,19.1476,118.431,59.9794,80267.3828,171.9323,41275.2422,121.476,60.0115,60.0116,60.0121,60.0116,60.0115,60.012
2012/01/03 01:00:08.867,78832.375,60.1088,66909.9609,-29.123,41.2238,19.2804,118.4317,60.1309,80265.125,172.0683,41276.332,121.6242,60.0115,60.0117,60.0121,60.0116,60.0117,60.012
2012/01/03 01:00:08.900,78828.0,60.2554,66908.5469,-28.9797,41.2211,19.4234,118.4267,60.2779,80255.4297,172.1857,41276.7734,121.7582,60.0117,60.0117,60.0119,60.0117,60.0117,60.012
2012/01/03 01:00:08.933,78817.9922,60.3935,66909.1172,-28.8397,41.2189,19.5866,118.4168,60.4157,80247.2656,172.2917,41277.4414,121.8922,60.0118,60.0118,60.0119,60.0116,60.011,60.012
2012/01/03 01:00:08.967,78817.1484,60.5316,66910.2109,-28.6987,41.2183,19.7356,118.4137,60.5537,80250.5781,172.4098,41280.7578,122.0316,60.0118,60.0118,60.0121,60.0117,60.0103,60.012
2012/01/03 01:00:09.000,78829.6875,60.673,66911.9219,-28.556,41.218,19.8847,118.4275,60.6942,80258.6484,172.5515,41278.0117,122.1691,60.0119,60.0119,60.0123,60.0119,60.0103,60.011
2012/01/03 01:00:09.033,78837.2031,60.8151,66914.4375,-28.4147,41.2191,20.0195,118.4404,60.8378,80264.125,172.7016,41281.8203,122.3084,60.0117,60.0118,60.0123,60.0119,60.0105,60.011
2012/01/03 01:00:09.067,78837.7422,60.9574,66916.5313,-28.2752,41.2205,20.1544,118.443,60.9817,80263.4453,172.8398,41288.3242,122.4532,60.0117,60.0117,60.0122,60.0118,60.0111,60.012
2012/01/03 01:00:09.100,78840.875,61.0984,66918.5156,-28.1371,41.2236,20.2953,118.4403,61.122,80254.3906,172.9602,41295.0938,122.5978,60.0118,60.0117,60.0118,60.0118,60.0112,60.012
2012/01/03 01:00:09.133,78842.1563,61.237,66918.7969,-28.001,41.2243,20.4443,118.4369,61.2595,80248.0313,173.0781,41293.3281,122.7352,60.0118,60.0116,60.0118,60.0118,60.0111,60.012
2012/01/03 01:00:09.167,78835.3281,61.3709,66914.5938,-27.8685,41.2227,20.6015,118.4318,61.393,80250.4453,173.2105,41289.3086,122.8673,60.0117,60.0115,60.0119,60.0117,60.0109,60.012
2012/01/03 01:00:09.200,78822.4063,61.5028,66912.0,-27.7385,41.225,20.7363,118.4267,61.5244,80255.6016,173.3647,41281.6758,123.0028,60.0115,60.0113,60.012,60.0115,60.0109,60.012
2012/01/03 01:00:09.233,78806.8906,61.6362,66911.4141,-27.6075,41.2211,20.8474,118.4202,61.6569,80262.0547,173.5234,41281.9375,123.1315,60.0113,60.0111,60.012,60.0112,60.0113,60.011
2012/01/03 01:00:09.267,78812.5859,61.7661,66910.8047,-27.4734,41.2205,20.9703,118.4216,61.7856,80270.7422,173.6774,41278.5781,123.2636,60.0111,60.011,60.0114,60.011,60.0122,60.011
2012/01/03 01:00:09.300,78832.6563,61.8964,66910.7422,-27.3359,41.2209,21.1134,118.4346,61.9164,80271.4688,173.8191,41275.4414,123.3958,60.011,60.011,60.0111,60.0109,60.0125,60.011
2012/01/03 01:00:09.333,78838.0469,62.033,66909.9766,-27.1995,41.2205,21.2706,118.4373,62.0535,80262.7969,173.9448,41275.0508,123.5332,60.011,60.0112,60.0111,60.0109,60.0125,60.011
2012/01/03 01:00:09.367,78829.4141,62.1698,66907.7969,-27.0648,41.2214,21.4137,118.4304,62.1916,80254.4609,174.069,41268.5508,123.6689,60.0111,60.0113,60.0114,60.0111,60.0118,60.011
2012/01/03 01:00:09.400,78825.6563,62.3028,66905.1563,-26.9306,41.2201,21.5307,118.4246,62.3266,80256.2891,174.2077,41257.1914,123.7941,60.0111,60.0113,60.0114,60.0112,60.0113,60.011
2012/01/03 01:00:09.433,78827.9609,62.4376,66903.2734,-26.7968,41.2215,21.6395,118.4228,62.4608,80261.1172,174.3551,41254.9297,123.9264,60.0112,60.0113,60.0112,60.0113,60.0113,60.011
2012/01/03 01:00:09.467,78829.4141,62.5686,66902.0,-26.6664,41.2221,21.7624,118.422,62.5885,80256.2266,174.4903,41259.2539,124.0603,60.0112,60.0112,60.0107,60.0113,60.0112,60.011
2012/01/03 01:00:09.500,78821.7344,62.6942,66902.8984,-26.536,41.2239,21.9054,118.4077,62.7131,80250.8906,174.6123,41261.2227,124.189,60.0111,60.0111,60.0106,60.011,60.0111,60.011
2012/01/03 01:00:09.533,78816.8516,62.8313,66906.8359,-26.3989,41.2234,22.0567,118.4052,62.8514,80264.9766,174.7525,41269.7695,124.3193,60.011,60.0111,60.0107,60.0108,60.0115,60.011
2012/01/03 01:00:09.567,78828.8984,62.9777,66909.5,-26.2585,41.2222,22.188,118.4296,62.9987,80281.125,174.9188,41274.7461,124.4532,60.0112,60.0112,60.0111,60.0109,60.0117,60.011
2012/01/03 01:00:09.600,78841.5703,63.1128,66909.7969,-26.1257,41.2238,22.3109,118.4475,63.1352,80279.5781,175.0677,41276.1836,124.5907,60.0112,60.0111,60.0112,60.0112,60.0118,60.011
2012/01/03 01:00:09.633,78843.7188,63.2392,66910.9844,-25.9986,41.2205,22.4504,118.4449,63.2625,80268.7734,175.1863,41285.3867,124.7209,60.0111,60.0111,60.0115,60.0112,60.0115,60.011
2012/01/03 01:00:09.667,78842.6797,63.366,66912.6094,-25.8692,41.2228,22.6076,118.4419,63.3894,80258.0938,175.2915,41284.668,124.8531,60.0111,60.0111,60.0116,60.0112,60.0113,60.011
2012/01/03 01:00:09.700,78844.6563,63.5003,66913.4766,-25.736,41.2176,22.7555,118.4447,63.5218,80254.8828,175.4081,41284.1758,124.9852,60.011,60.011,60.0116,60.0112,60.0107,60.011
2012/01/03 01:00:09.733,78833.3672,63.638,66911.8047,-25.6033,41.2074,22.8859,118.4352,63.6573,80257.0391,175.5377,41277.5195,125.1159,60.011,60.0109,60.0116,60.011,60.0101,60.011
2012/01/03 01:00:09.767,78821.2891,63.7693,66910.8906,-25.472,41.2185,23.0038,118.4254,63.7887,80264.4063,175.68,41274.8203,125.2429,60.0109,60.0109,60.0116,60.0109,60.0101,60.011
2012/01/03 01:00:09.800,78830.2969,63.8945,66911.7188,-25.3404,41.2435,23.1343,118.4345,63.9171,80272.1172,175.8309,41274.9688,125.3752,60.0109,60.011,60.0113,60.0109,60.0108,60.011
2012/01/03 01:00:09.833,78837.9063,64.0176,66912.3281,-25.2095,41.2519,23.2746,118.4406,64.0408,80284.8359,175.9826,41274.2773,125.5163,60.0109,60.011,60.0111,60.0109,60.0117,60.011
2012/01/03 01:00:09.867,78833.8438,64.1495,66911.5938,-25.077,41.2456,23.4308,118.4343,64.1704,80295.3906,176.1348,41270.1133,125.6611,60.0108,60.011,60.0111,60.0109,60.0123,60.011
2012/01/03 01:00:09.900,78828.5469,64.2897,66910.1797,-24.9425,41.2462,23.5762,118.4231,64.309,80295.9141,176.2785,41270.957,125.7933,60.0108,60.011,60.0113,60.0109,60.0124,60.011
2012/01/03 01:00:09.933,78823.7656,64.4232,66910.25,-24.8094,41.2504,23.6847,118.4132,64.443,80292.4531,176.4134,41275.7344,125.9218,60.0108,60.011,60.0113,60.0108,60.0124,60.011
2012/01/03 01:00:09.967,78824.1953,64.5591,66911.9531,-24.6742,41.2426,23.7868,118.4195,64.5793,80285.6484,176.5372,41279.707,126.0591,60.0111,60.0111,60.0109,60.011,60.0119,60.011
2012/01/03 01:00:10.000,78829.375,64.6995,66910.7188,-24.5372,41.2467,23.9095,118.431,64.7196,80273.2813,176.6563,41277.5234,126.1951,60.0114,60.0112,60.0105,60.0113,60.0112,60.011
2012/01/03 01:00:10.033,78834.7344,64.8366,66909.9922,-24.4031,41.2541,24.0581,118.4369,64.8578,80258.7188,176.7687,41272.8594,126.3259,60.0115,60.0112,60.0104,60.0115,60.0105,60.011
2012/01/03 01:00:10.067,78840.6172,64.9751,66913.7109,-24.269,41.2604,24.1866,118.4396,64.9966,80258.3906,176.8881,41282.1719,126.4506,60.0115,60.0112,60.0102,60.0115,60.0101,60.011
2012/01/03 01:00:10.100,78845.5859,65.1111,66918.6719,-24.1329,41.2609,24.3118,118.4435,65.1314,80273.7188,177.0278,41294.4141,126.5803,60.0115,60.0113,60.0107,60.0115,60.0101,60.011
2012/01/03 01:00:10.133,78847.3516,65.2396,66921.1953,-23.9988,41.2593,24.4455,118.446,65.2595,80281.6016,177.173,41299.5273,126.7175,60.0114,60.0113,60.011,60.0114,60.0105,60.011
2012/01/03 01:00:10.167,78845.0469,65.3641,66919.6484,-23.8714,41.262,24.5766,118.4445,65.3852,80274.7188,177.3054,41299.3828,126.8445,60.0112,60.0112,60.0109,60.0111,60.0109,60.011
2012/01/03 01:00:10.200,78842.1953,65.492,66917.1719,-23.7448,41.2567,24.7129,118.4448,65.5153,80268.1094,177.4322,41293.9375,126.9614,60.0109,60.011,60.0109,60.0109,60.0111,60.011
2012/01/03 01:00:10.233,78838.5,65.6257,66914.5938,-23.6138,41.2554,24.8609,118.4435,65.6497,80266.25,177.56,41287.7734,127.0872,60.0108,60.0109,60.0111,60.0109,60.0111,60.011
2012/01/03 01:00:10.267,78822.4219,65.7627,66914.0859,-23.4817,41.2608,24.9977,118.4332,65.7838,80271.4453,177.694,41285.4531,127.2091,60.0108,60.0109,60.0114,60.0109,60.011,60.01
2012/01/03 01:00:10.300,78805.4766,65.8989,66916.0703,-23.3481,41.2545,25.1141,118.4222,65.9176,80278.9922,177.8323,41288.8711,127.3412,60.011,60.0109,60.0112,60.011,60.011,60.01
2012/01/03 01:00:10.333,78808.9766,66.0291,66914.2422,-23.2161,41.2506,25.2221,118.4209,66.048,80277.3594,177.9698,41276.0469,127.4748,60.0111,60.011,60.0109,60.0111,60.0111,60.01
2012/01/03 01:00:10.367,78824.1719,66.1536,66908.9688,-23.0885,41.2526,25.3474,118.4262,66.175,80262.5625,178.0966,41257.0195,127.6073,60.0111,60.011,60.0105,60.011,60.0111,60.011
2012/01/03 01:00:10.400,78832.1719,66.2816,66906.4219,-22.9611,41.2589,25.4841,118.4314,66.3049,80260.9297,178.2234,41248.2578,127.7372,60.0109,60.0109,60.0104,60.011,60.0111,60.011
2012/01/03 01:00:10.433,78833.3594,66.418,66907.4531,-22.8259,41.2551,25.6206,118.4334,66.4394,80271.5625,178.3628,41256.168,127.8655,60.0109,60.0109,60.0104,60.011,60.0112,60.011
2012/01/03 01:00:10.467,78827.9922,66.5543,66909.7344,-22.6844,41.2475,25.7456,118.4229,66.5732,80273.7266,178.4961,41266.3164,128.0076,60.0109,60.011,60.0106,60.0109,60.0111,60.011
2012/01/03 01:00:10.500,78816.5469,66.685,66911.3125,-22.5463,41.2504,25.8709,118.4003,66.7053,80270.4297,178.6145,41270.2891,128.1487,60.0109,60.0112,60.0107,60.0108,60.0107,60.011
2012/01/03 01:00:10.533,78816.625,66.8163,66911.5625,-22.4146,41.2514,26.0046,118.4013,66.8397,80273.2109,178.7454,41276.0273,128.2718,60.011,60.0113,60.011,60.0109,60.0109,60.011
2012/01/03 01:00:10.567,78828.7109,66.9519,66911.0938,-22.2841,41.2485,26.1554,118.4263,66.9765,80278.4219,178.8954,41271.9375,128.3978,60.0112,60.0113,60.011,60.0111,60.0112,60.011
2012/01/03 01:00:10.600,78835.3203,67.085,66911.1563,-22.1527,41.2519,26.309,118.436,67.1075,80281.4531,179.0331,41277.332,128.5298,60.0111,60.0111,60.0114,60.0111,60.0112,60.011
2012/01/03 01:00:10.633,78837.2109,67.2187,66914.0234,-22.0178,41.2557,26.4626,118.4349,67.2394,80278.8906,179.1505,41282.9453,128.6618,60.0111,60.0111,60.0121,60.0111,60.0108,60.011
2012/01/03 01:00:10.667,78837.0859,67.355,66916.5,-21.8829,41.2536,26.6134,118.4353,67.3761,80268.3281,179.2634,41290.9453,128.8076,60.0112,60.011,60.0124,60.0113,60.0107,60.011
2012/01/03 01:00:10.700,78837.4297,67.4932,66916.4375,-21.7521,41.2496,26.7301,118.4419,67.5152,80258.1641,179.3805,41290.582,128.9386,60.0113,60.011,60.0124,60.0114,60.0103,60.011
2012/01/03 01:00:10.733,78838.0469,67.6287,66914.6094,-21.6236,41.254,26.841,118.4431,67.6515,80252.7656,179.5003,41287.5508,129.0646,60.0113,60.011,60.0116,60.0113,60.0098,60.011
2012/01/03 01:00:10.767,78829.0625,67.7542,66915.8281,-21.4981,41.2567,26.9747,118.434,67.7757,80259.2422,179.6296,41288.2656,129.1866,60.0113,60.0109,60.0111,60.0112,60.0098,60.011
2012/01/03 01:00:10.800,78817.5547,67.88,66920.4141,-21.368,41.2515,27.1283,118.4269,67.9002,80270.125,179.7738,41298.5078,129.3144,60.0111,60.0108,60.0111,60.011,60.0102,60.011
2012/01/03 01:00:10.833,78828.2422,68.0075,66922.3906,-21.2334,41.2547,27.2762,118.4334,68.0297,80274.7422,179.9235,41298.9805,129.4453,60.0108,60.0108,60.0111,60.0109,60.0109,60.011
2012/01/03 01:00:10.867,78841.8047,68.1329,66918.7656,-21.1035,41.2517,27.3929,118.441,68.1569,80273.7969,-179.9349,41296.75,129.5714,60.0106,60.0108,60.0111,60.0107,60.0115,60.011
2012/01/03 01:00:10.900,78835.8906,68.2595,66915.2734,-20.9801,41.2447,27.4984,118.4322,68.2824,80271.6875,-179.8027,41291.7969,129.6925,60.0105,60.0107,60.011,60.0104,60.0116,60.01
2012/01/03 01:00:10.933,78822.5703,68.385,66912.6484,-20.8573,41.2463,27.6264,118.4161,68.4066,80270.2422,-179.6645,41274.1328,129.8121,60.0105,60.0107,60.0107,60.0104,60.0118,60.01
2012/01/03 01:00:10.967,78823.3984,68.5065,66910.2109,-20.7333,41.2584,27.7541,118.4195,68.529,80273.6328,-179.5209,41256.6523,129.9317,60.0105,60.0105,60.0104,60.0104,60.0118,60.01
2012/01/03 01:00:11.000,78835.2734,68.6282,66912.3281,-20.6073,41.2625,27.8877,118.4336,68.6515,80280.3516,-179.3789,41265.1445,130.0546,60.0104,60.0104,60.0104,60.0104,60.0117,60.01
2012/01/03 01:00:11.033,78843.1563,68.7614,66915.1172,-20.4762,41.2524,28.0104,118.4445,68.7842,80283.7109,-179.2364,41279.1953,130.1961,60.0104,60.0104,60.0105,60.0104,60.0117,60.01
2012/01/03 01:00:11.067,78842.0078,68.8959,66914.7344,-20.3456,41.2505,28.1271,118.4412,68.9171,80276.4297,-179.1045,41277.6289,130.3311,60.0105,60.0105,60.0105,60.0106,60.0118,60.011
2012/01/03 01:00:11.100,78839.3828,69.0195,66912.8984,-20.2219,41.2487,28.2439,118.433,69.0402,80262.4297,-178.9956,41276.8008,130.4573,60.0105,60.0106,60.0104,60.0107,60.0116,60.011
2012/01/03 01:00:11.133,78838.8125,69.141,66913.5313,-20.0996,41.2515,28.3718,118.4325,69.1628,80250.625,-178.8905,41286.1094,130.5799,60.0105,60.0105,60.0103,60.0106,60.0107,60.011
2012/01/03 01:00:11.167,78838.5859,69.2637,66914.6641,-19.9752,41.2483,28.4972,118.4359,69.2854,80247.4375,-178.7759,41288.6641,130.7108,60.0105,60.0105,60.0102,60.0105,60.0099,60.011
2012/01/03 01:00:11.200,78836.9453,69.3908,66913.4922,-19.8503,41.2475,28.6282,118.4379,69.4116,80250.3594,-178.6519,41281.9844,130.8363,60.0104,60.0104,60.0103,60.0104,60.0097,60.011
2012/01/03 01:00:11.233,78836.6172,69.5204,66912.5703,-19.7274,41.2506,28.742,118.4406,69.5411,80252.0313,-178.5308,41278.9609,130.9576,60.0104,60.0103,60.0103,60.0104,60.0096,60.01
2012/01/03 01:00:11.267,78834.5938,69.6475,66913.4688,-19.6039,41.2431,28.842,118.4381,69.6681,80257.3125,-178.4055,41282.5781,131.0795,60.0105,60.0103,60.0102,60.0104,60.01,60.01
2012/01/03 01:00:11.300,78824.6094,69.7729,66912.8438,-19.4792,41.2447,28.9644,118.4261,69.7914,80258.8984,-178.2727,41286.3828,131.2015,60.0105,60.0104,60.0099,60.0104,60.0103,60.01
2012/01/03 01:00:11.333,78821.1875,69.896,66914.4141,-19.353,41.2486,29.0923,118.4242,69.915,80254.6016,-178.1413,41283.918,131.3228,60.0105,60.0104,60.0099,60.0104,60.0106,60.01
2012/01/03 01:00:11.367,78835.9609,70.0214,66918.2422,-19.2241,41.2448,29.2264,118.4381,70.0424,80256.9375,-178.0092,41288.0977,131.4447,60.0105,60.0104,60.0101,60.0105,60.0108,60.01
2012/01/03 01:00:11.400,78846.4766,70.1504,66919.6797,-19.0979,41.2407,29.3463,118.4487,70.1721,80258.1563,-177.884,41289.0391,131.5708,60.0105,60.0105,60.0103,60.0105,60.0109,60.01
2012/01/03 01:00:11.433,78845.2578,70.2764,66917.9219,-18.9758,41.2408,29.4631,118.4488,70.2972,80247.2813,-177.7765,41287.1328,131.6921,60.0105,60.0105,60.0103,60.0105,60.0108,60.01
2012/01/03 01:00:11.467,78835.4297,70.3945,66914.7969,-18.855,41.245,29.5768,118.4298,70.4146,80243.2734,-177.6661,41278.9492,131.8129,60.0104,60.0104,60.0102,60.0104,60.0103,60.01
2012/01/03 01:00:11.500,78821.6406,70.5118,66913.875,-18.7311,41.2454,29.6936,118.4075,70.5329,80259.3672,-177.522,41274.0117,131.9386,60.0103,60.0103,60.0099,60.0102,60.0103,60.01
2012/01/03 01:00:11.533,78827.1875,70.6367,66915.6016,-18.6031,41.2488,29.8301,118.4177,70.659,80274.8984,-177.3612,41275.4063,132.0736,60.0103,60.0103,60.0099,60.0102,60.0106,60.01
2012/01/03 01:00:11.567,78844.3672,70.7683,66918.3516,-18.4733,41.2525,29.9666,118.4453,70.7905,80268.5156,-177.2327,41277.0273,132.2087,60.0103,60.0104,60.0101,60.0103,60.0107,60.011
2012/01/03 01:00:11.600,78846.2422,70.8943,66918.6875,-18.3471,41.2512,30.0779,118.4512,70.9167,80247.6563,-177.1376,41273.0156,132.3254,60.0103,60.0105,60.0102,60.0103,60.0106,60.011
2012/01/03 01:00:11.633,78844.6563,71.0139,66917.5156,-18.226,41.25,30.1891,118.4454,71.036,80227.9531,-177.0462,41269.4609,132.4331,60.0103,60.0105,60.0101,60.0104,60.0103,60.01
2012/01/03 01:00:11.667,78846.2969,71.1344,66916.9141,-18.1048,41.2576,30.3082,118.4455,71.156,80227.8594,-176.9351,41275.3438,132.5549,60.0103,60.0104,60.0102,60.0105,60.0093,60.01
2012/01/03 01:00:11.700,78846.6641,71.2597,66916.2891,-17.981,41.2542,30.451,118.444,71.2815,80241.2422,-176.7952,41274.6797,132.6853,60.0103,60.0103,60.0102,60.0104,60.0093,60.01
2012/01/03 01:00:11.733,78847.8438,71.387,66916.125,-17.8556,41.251,30.5939,118.4462,71.409,80252.8047,-176.6456,41271.1172,132.811,60.0103,60.0103,60.0104,60.0103,60.0097,60.01
2012/01/03 01:00:11.767,78843.9531,71.5088,66914.8594,-17.7354,41.249,30.7139,118.4501,71.5321,80267.4063,-176.4974,41271.3398,132.9235,60.0102,60.0102,60.0106,60.0102,60.0111,60.01
2012/01/03 01:00:11.800,78836.1563,71.6298,66913.6797,-17.6184,41.248,30.811,118.4465,71.6515,80277.1563,-176.3645,41271.7227,133.0359,60.0102,60.0101,60.0106,60.0102,60.0117,60.01
2012/01/03 01:00:11.833,78822.9297,71.7505,66914.3516,-17.4999,41.2416,30.9201,118.4348,71.7696,80279.0859,-176.2514,41278.5273,133.1576,60.0102,60.0101,60.0102,60.0102,60.0117,60.01
2012/01/03 01:00:11.867,78824.7891,71.8705,66916.5625,-17.3774,41.2408,31.0543,118.4335,71.8897,80265.2188,-176.1396,41285.3203,133.2882,60.0101,60.01,60.01,60.01,60.011,60.01
2012/01/03 01:00:11.900,78832.3672,71.9883,66913.2188,-17.2549,41.2442,31.1853,118.4296,72.0095,80238.7031,-176.0285,41288.8281,133.4322,60.01,60.01,60.0099,60.0099,60.0099,60.01
2012/01/03 01:00:11.933,78829.9844,72.1056,66907.7109,-17.1348,41.2407,31.2999,118.4214,72.1273,80236.0156,-175.905,41283.293,133.5533,60.01,60.01,60.0097,60.0099,60.0097,60.01
2012/01/03 01:00:11.967,78829.25,72.2299,66907.125,-17.0133,41.2317,31.3894,118.4275,72.2517,80258.1641,-175.7616,41284.5664,133.6657,60.01,60.0101,60.0097,60.0099,60.0097,60.01
2012/01/03 01:00:12.000,78833.625,72.3566,66909.8281,-16.8905,41.23,31.4953,118.436,72.3778,80267.5859,-175.624,41289.0273,133.7916,60.0101,60.0102,60.0095,60.0101,60.0103,60.011
2012/01/03 01:00:12.033,78835.6016,72.4797,66910.6016,-16.7668,41.2317,31.6208,118.4347,72.5008,80241.7891,-175.5169,41287.2148,133.9174,60.0102,60.0102,60.0094,60.0103,60.0104,60.01
2012/01/03 01:00:12.067,78835.5313,72.6063,66909.8203,-16.6406,41.2273,31.7443,118.4319,72.6276,80205.0,-175.4325,41279.1289,134.043,60.0104,60.0102,60.0094,60.0104,60.0102,60.01
2012/01/03 01:00:12.100,78837.6797,72.7337,66909.5313,-16.5123,41.2222,31.8536,118.4356,72.7553,80202.4375,-175.3317,41277.7148,134.1688,60.0105,60.0104,60.0094,60.0105,60.0096,60.01
2012/01/03 01:00:12.133,78838.875,72.8581,66910.2969,-16.3843,41.2313,31.9582,118.4398,72.8803,80229.3281,-175.1955,41279.7734,134.2901,60.0105,60.0105,60.0095,60.0105,60.0094,60.01
2012/01/03 01:00:12.167,78838.3359,72.9853,66911.6563,-16.2564,41.2254,32.0533,118.4371,73.0074,80251.625,-175.0465,41278.7539,134.4159,60.0105,60.0106,60.0094,60.0105,60.0096,60.01
2012/01/03 01:00:12.200,78838.1016,73.1157,66911.9688,-16.1288,41.2222,32.1538,118.4346,73.1374,80256.8203,-174.9083,41284.4023,134.5418,60.0106,60.0107,60.0088,60.0106,60.0104,60.01
2012/01/03 01:00:12.233,78840.4219,73.2498,66913.2109,-15.9977,41.2351,32.2779,118.4427,73.2721,80262.4688,-174.7757,41283.7773,134.6676,60.0107,60.0107,60.0088,60.0107,60.0113,60.01
2012/01/03 01:00:12.267,78839.9922,73.384,66913.2969,-15.8654,41.2367,32.4121,118.4454,73.4059,80268.6484,-174.6422,41283.3281,134.8023,60.0109,60.0108,60.0091,60.0108,60.0114,60.011
2012/01/03 01:00:12.300,78841.9531,73.5142,66912.0703,-15.7342,41.2374,32.5322,118.4411,73.5347,80264.2109,-174.5135,41279.8828,134.9236,60.0109,60.0108,60.0095,60.0109,60.0112,60.011
2012/01/03 01:00:12.333,78836.375,73.6424,66912.1953,-15.6049,41.2333,32.6415,118.4364,73.6624,80257.8203,-174.385,41279.8555,135.0404,60.0109,60.0109,60.0097,60.0109,60.011,60.011
2012/01/03 01:00:12.367,78815.8594,73.7716,66911.4219,-15.4794,41.2344,32.7616,118.4256,73.7908,80257.9219,-174.2572,41273.5469,135.1663,60.0109,60.0109,60.0101,60.0108,60.0108,60.011
2012/01/03 01:00:12.400,78813.8984,73.9006,66910.0625,-15.3536,41.2417,32.9065,118.4236,73.9199,80265.1094,-174.1315,41260.9922,135.3012,60.0108,60.0107,60.0104,60.0108,60.0107,60.011
2012/01/03 01:00:12.433,78834.0078,74.0243,66910.2656,-15.2254,41.2403,33.0671,118.4334,74.0452,80265.6328,-174.0095,41258.3555,135.4315,60.0107,60.0107,60.0108,60.0107,60.0106,60.011
2012/01/03 01:00:12.467,78835.8125,74.1448,66912.0469,-15.0966,41.2468,33.2207,118.4247,74.1659,80257.5625,-173.8874,41265.6758,135.5663,60.0106,60.0106,60.0117,60.0106,60.0105,60.011
